rel_entidade;tipo;natureza;identificacao;descricao;data_aquisicao;rel_orgao;situacao;valor_atual;tipo_aquisicao
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;326; AR CONDICIONADO SPLIT MIDEA 9000 Q/F; 15/01/2008; BENS PARA LEILÃO; Baixado;R$ 144,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;404; AR CONDICIONADO SPLIT KOMECO 9000 Q/F; 15/01/2008; BENS INSERVÍVEIS; Baixado;R$ 684,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;367; AR CONCIDIONADO SPLIT MIDEA 9000 Q/F; 14/01/2008; BENS PARA LEILÃO; Baixado;R$ 144,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPLEMENTOS AGRÍCOLAS; -; ROÇADEIRA HUSQVARNA 241 R N. 965 09 33-01  07 5000139; 09/01/2008; BENS INSERVÍVEIS; Baixado;R$ 1.649,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS;636; CENTRAL DE ALARME MONITORADO; 08/01/2008; BENS PARA LEILÃO; Baixado;R$ 48,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS; -; MODULO GPAS; 08/01/2008; BENS INSERVÍVEIS; Baixado;R$ 680,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; Tapete 1,80X0,80 fundo azul maritimo let; 02/01/2008; BENS INSERVÍVEIS; Baixado;R$ 665,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; Tapete 1,80X0,80 fundo azul maritimo let; 02/01/2008; BENS INSERVÍVEIS; Baixado;R$ 665,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; Tapete 2,20X1,00 Fundo azul maritimo le; 02/01/2008; BENS INSERVÍVEIS; Baixado;R$ 950,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;1590; TELEVISOR CCE 20 POL HPS 2071; 09/11/2007; BENS PARA LEILÃO; Baixado;R$ 261,23; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;1396; TELEVISOR 20 P. HPS 2071; 09/11/2007; BENS PARA LEILÃO; Baixado;R$ 261,23; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;1379; BATEDEIRA MALLORY GIRO MASTER; 09/11/2007; BENS INSERVÍVEIS; Baixado;R$ 449,00; Compra Normal
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 7 - MOVEIS;83; MURAL EM MDF TAMANHO 1,20 DE ALTURA POR 2,50 DE LARGURA COM VIDRO E MAPA DE SANTA CATARINA; 23/10/2007; PRESIDÊNCIA; Baixado;R$ 21,20; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; INSTRUMENTOS E UTENSÍLIOS; -; BALANÇA RINNERT 150KG/200KG; 04/10/2007; BENS INSERVÍVEIS; Baixado;R$ 405,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;3785; BEBEDOURO PRES. CON. PINTADO MFA40; 03/10/2007; BENS PARA LEILÃO; Baixado;R$ 501,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;2196; BEBEDOURO PRES. CON. PINTADO MFA 40; 03/10/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 76,57; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;2618; LIQUIFICADOR IND 06 LSI; 03/10/2007; BENS INSERVÍVEIS; Baixado;R$ 555,56; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; BANDEIRA CETIN BRASIL; 03/10/2007; BENS INSERVÍVEIS; Baixado;R$ 360,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; BANDEIRA CETIN ESTADO DE SANTA CATARINA; 03/10/2007; BENS INSERVÍVEIS; Baixado;R$ 360,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; BANDEIRA CETIN MUNICIPIO DE BALNEÁRIO GAIVOTA; 03/10/2007; BENS INSERVÍVEIS; Baixado;R$ 360,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; PEDESTAL C/ MASTROS; 03/10/2007; BENS INSERVÍVEIS; Baixado;R$ 424,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;318; IMPRESSORA LASER SANSUNG ML 1610; 28/09/2007; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 69,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS;526; NOBREAK ENERMAX; 28/09/2007; BENS INSERVÍVEIS; Baixado;R$ 273,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;135;" MICROCOMPUTADOR CELERON 3.0 MHZ CONFIGURAÇÃO: 512MB RAM; HD 80GB DRIVE; PLACA INTEL; GRAVADORA DVD; TECLADO; MOUSE; CX SOM AMPLIFICADA; MONITOR 17''"; 28/09/2007; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 279,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;1494;" MICROCOMPUTADOR CELERON 2,8 - CONFIGURAÇÃO: H.DISK 80GB; 512MB RAM; PLACA GIGABYTE; MONITOR 15'', GRAVADORA CD; TECLADO; MOUSE; CAIXA SOM"; 28/09/2007; BENS INSERVÍVEIS; Baixado;R$ 2.290,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;218;" MICROCOMPUTADOR CELERON 2,8MHZ(A) - CONFIGURAÇÃO: 512MB RAM; HARD DISK 80GB; PLACA MBOARD; GRAVADORA CD; CX SOM; GABINETE; TECLADO ABNT2 PS2(B); MOUSE OPTICAL(C); MONITOR 15''(D) CF - A 8471.5010; B 8471.60.52; C 8471.6053; D 8471.60.7"; 28/09/2007; BENS INSERVÍVEIS; Baixado;R$ 2.290,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MÁQUINAS, MOTORES;463; ROÇADEIRA STIHL F 5 220 N 361.44C.335; 26/09/2007; BENS INSERVÍVEIS; Baixado;R$ 1.940,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS MÉDICOS;1049; DIVA PARA EXAMES 1,80X0,60X0,80 FABRICADO EM ESTRUTURA C/TUBO 1 1/4X1,20MM LEITO ESTOFADO C/ESPUMA DENSIDADE 23 REVESTIDO EM COURVIM; 20/08/2007; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 39,20; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS MÉDICOS;1053; CARRO CURATIVO COM BALDE E BACIA 0,45X0,75X0,80CM FABRICADO EM TUBOS 3/4X1,20MM; 20/08/2007; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 79,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS MÉDICOS;1036; MESA GINECOLOGISTA ESTOFADA 1,80X0,50X0,85CM; 20/08/2007; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 50,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS MÉDICOS;1024; CADEIRA ASSENTO NYLON C/ RODAS DE BORRACHA; 20/08/2007; FUNDO MUNICIPAL DE SAUDE; Baixado;R$ 208,83; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; INSTRUMENTOS E UTENSÍLIOS; -; MICROSCOPIO MONUCULAR ELETRICO VISÃO 40X600 VEZES; 08/08/2007; BENS INSERVÍVEIS; Baixado;R$ 720,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; INSTRUMENTOS E UTENSÍLIOS; -; MICROSCOPIO MONUCULAR ELETRICO VISÃO 40X600 VEZES; 08/08/2007; BENS INSERVÍVEIS; Baixado;R$ 720,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; INSTRUMENTOS E UTENSÍLIOS; -; PLANETARIO EQUIPAMENTO P/GEOGRAFIA; 08/08/2007; BENS INSERVÍVEIS; Baixado;R$ 450,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; INSTRUMENTOS E UTENSÍLIOS; -; PLANETARIO EQUIPAMENTO P/GEOGRAFIA; 08/08/2007; BENS INSERVÍVEIS; Baixado;R$ 450,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS; -; IMPRESSORA LASER 1610; 31/07/2007; BENS INSERVÍVEIS; Baixado;R$ 490,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS; -; IMPRESSORA LEXMARK E-321; 31/07/2007; BENS INSERVÍVEIS; Baixado;R$ 790,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS; -; IMPRESSORA LASER 4200; 31/07/2007; BENS INSERVÍVEIS; Baixado;R$ 590,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;2116;" MICROCOMPUTADOR CELERON 2,8 GHZ CONFIGURAÇÃO: MEMORIA 512MB RAM; HARD DISK 80GB; PLACA MBOARD GIGABYTE 800MHZ; GABINETE P4 FONTE ATX 300WATT"; 31/07/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 129,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;288;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15''"; 26/06/2007; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 170,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;563;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15''"; 26/06/2007; BENS INSERVÍVEIS; Baixado;R$ 1.700,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;4481;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15''"; 26/06/2007; BENS INSERVÍVEIS; Baixado;R$ 1.700,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;3749;" MICROCOMPUTADOR PROC. E3300; MEMORIA 3GB; HD 500GB; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15'' BITWAY"; 26/06/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 170,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7204;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15''"; 26/06/2007; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 170,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;1688;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15''"; 26/06/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 170,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;486;" MICROCOMPUTADOR CELERON 2,66 GHZ 775; MEMORIA 256 DRIVE 1,44; HD 80 GB SATA 2, GABINETE ATX; TECLADO ABNT2; MOUSE OPTICAL; CX SOM; ESTABILIZADOR; MONITOR 15'' PLACA 000479"; 26/06/2007; BENS INSERVÍVEIS; Baixado;R$ 1.700,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;215; IMPRESSORA A LASER SANGUNG; 25/06/2007; DIRETORIA DE AGRICULTURA; Ativo;R$ 39,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;2150;" MICROCOMPUTADOR INTEL P4 2.4 533MHZ 1 MB CACHE CONFIGURAÇÃO: PLACA M BOARD INTEL D 865PERL HARD DISK 160GB; MEMORIA 512MB; GRAVADORA CD 52X32X52; DRIVE 1.44MB; MOUSE OPTICAL; TECLADO ABNT MTRC PS2; GABINETE ATX P4 TORRE DR. HANK - BEGE"; 25/06/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 169,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;44;" MICROCOMPUTADOR INTEL CELERON 2,80 533MHZ - CONFIGURAÇÃO: HARD DISK 80GB SEAGATE 7200 SATA; PLACA MBOARD INTEL CELERON D10GGU S/V/R 775 PINUS; MEMORIA 512 MB DDR2; DRIVE CD ROM 52X; DRIVE 1,44MB; MOUSE OPTICAL; TECLADO ABNT2 MTEC PS2; GABINETE ATX P4 TORRE DR. HANK - BEGE"; 25/06/2007; BENS INSERVÍVEIS; Baixado;R$ 1.295,00; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;82; CADEIRA PRESIDENTE COM RELOX C/ BRAÇO COR AZUL; 21/06/2007; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 21,50; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 4 - MESAS;81; MESA EM MDF COR BRANCO TAMANHO 0,85CM X 1,40 CM; 01/06/2007; ARQUIVO MORTO; Baixado;R$ 18,55; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;62; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 13,25; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;63; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;65; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;66; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;71; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;67; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;68; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 13,25; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;70; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 13,25; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;69; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 13,25; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;73; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;76; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;79; JOGO DE CADEIRA COM 2 LUGARES PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 15,90; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;72; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;74; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;77; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 5,00; Compra
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;80; JOGO DE CADEIRA COM 2 LUGARES PARA AUDITORIO COR AZUL; 23/05/2007; PLENARIO; Baixado;R$ 15,90; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;64; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 5,00; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;78; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 5,00; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 1 - CADEIRA;75; JOGO COM 3 CADEIRAS PARA AUDITORIO COR AZUL; 23/05/2007; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 5,00; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;382;" MICROCOMPUTADOR INTEL CELERON 2,80GHZ - CONFIGURAÇÃO: PLACA MB FOXCOM; HDISK 80GB; DRIVE 1,44MB; MEMORIA 512 MB; MONITOR 17'' LG; GRAVADOR DVD"; 21/05/2007; BENS INSERVÍVEIS; Baixado;R$ 2.535,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4614; ESTANTE DUPLA FACE P/ BIBLIOTECA C/ 12 PLATELEIRA BRANCA; 15/05/2007; BENS INSERVÍVEIS; Ativo;R$ 59,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4615; ESTANTE DUPLA FACE P/ BIBLIOTECA C/12 PRATELEIRA BRANCA; 15/05/2007; SECRETÁRIO DA CULTURA; Ativo;R$ 59,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4616; ESTANTE DUPLA FACE P/ BIBLIOTECA C/12 PRATELEIRA BRANCA; 15/05/2007; BENS INSERVÍVEIS; Ativo;R$ 59,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;624; REFRIGERADOR ELETROLUX 380LT; 15/05/2007; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 129,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS; -; APARELHO DE SOM PHILIPS; 15/05/2007; BENS INSERVÍVEIS; Baixado;R$ 799,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;1422; BALCÃO 1,5 CEREJEIRA 3 PORTAS 4 GAVETA; 15/05/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 59,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7375; TANQUE FIBRA 2 PORTAS; 15/05/2007; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 35,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4238; FOGÃO 4 BOCAS BRANCO; 15/05/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Baixado;R$ 38,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MÁQUINAS, MOTORES;435; MOTOBOMBA 3/4; 10/05/2007; BENS INSERVÍVEIS; Baixado;R$ 390,00; Compra Normal
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 5 - DIVISORIAS;61; DIVISORIA PADRÃO EUCATEX 14 M2; 02/05/2007; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 32,80; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MÁQUINAS, MOTORES;2306; LAMINA NIVELADORA REVERSIVEL FRENTE E VERSO 2,60MT; 20/04/2007; MANUTENÇÃO DA SECRETARIA DE OBRAS E SERV; Ativo;R$ 320,00; Compra Normal
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 3 - INFORMATICA;60; MICRO COMPUTADOR PORTATIL ACER 3690 CELEROM 1.6; 02/04/2007; ARQUIVO MORTO; Baixado;R$ 79,50; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;399;" MICROCOMPUTADOR INTEL CELERON 2,80 533 MHZ- CONFIGURAÇÃO: PLA N BOARD FOCON P4M800P7MA HT/S/V/R/SATA; MEMORIA 512 MB DDR; HARD DISK 80GB SANSUNG IDE; MONITOR 17'' HG SEMI-FLONA BEGE; GRAVADORA CD 52X32X52; CAIXA SOM; MOUSE OPTICAL; TECLADO ABNT2 MTRC PS2; DRIVE 1.44MB; GABINETE ATX P4 TORRE DR. HANK."; 30/03/2007; BENS PARA LEILÃO; Baixado;R$ 1.634,11; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4601; BALCÃO MDF ATENDIMENTO; 29/03/2007; SECRETÁRIO DA CULTURA; Ativo;R$ 130,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS; -; PLACA EM AÇO INOX 50X60 C/BRASÃO COLORIDO INAGURAÇÃO BIBLIOTECA MUNICIPAL; 28/03/2007; BENS PARA LEILÃO; Baixado;R$ 144,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS; -; IMPRESSORA MULT FUNCIONAL JATO DE TINTA CANON NP -160; 28/02/2007; BENS INSERVÍVEIS; Baixado;R$ 481,63; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ESTABILIZADOR/NOBREAK;42; NOBREAK 600VA; 28/02/2007; BENS INSERVÍVEIS; Baixado;R$ 305,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;187; MICROCOMPUTADOR 2,53 MHZ MONITOR 17'' KIT GABINTE ESTABILIZADOR; 28/02/2007; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 158,74; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL; -; ARQUIVO ALTO REF 1004; 28/02/2007; BENS INSERVÍVEIS; Baixado;R$ 378,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;515; ARMARIO 2 PORTA COM CHAVE; 28/02/2007; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 36,80; Compra Normal
